Fecha,LATINO,REP_DOM,BRAZIL,COLOMBIA,ECUADOR,ARGENTINA,MEXICO,PERU,PANAMA,VENEZUELA,URUGUAY,CHILE,EL_SALVADOR,RD_LATINO,,,,,,,,,,,,,,
18-Mar-14,3.59,3.62,2.39,1.78,5.31,8.83,1.91,1.66,2.05,12.32,2.08,1.54,4.54,0.03,,,,,,,,,,,,,,
19-Mar-14,3.54,3.45,2.35,1.77,5.19,8.73,1.89,1.64,1.96,12.39,1.98,1.49,4.45,-0.08,,,,,,,,,,,,,,
20-Mar-14,3.55,3.46,2.38,1.82,5.35,8.61,1.94,1.68,1.99,12.32,1.98,1.50,4.42,-0.09,,,,,,,,,,,,,,
21-Mar-14,3.52,3.48,2.37,1.81,5.35,8.49,1.95,1.68,2.02,11.83,2.03,1.50,4.45,-0.04,,,,,,,,,,,,,,
24-Mar-14,3.51,3.49,2.39,1.85,5.33,8.50,1.96,1.73,2.05,11.30,2.05,1.49,4.47,-0.03,,,,,,,,,,,,,,
25-Mar-14,3.46,3.46,2.33,1.79,5.28,8.46,1.91,1.68,2.01,11.14,2.01,1.50,4.46,-0.01,,,,,,,,,,,,,,
26-Mar-14,3.45,3.49,2.27,1.74,5.19,8.51,1.87,1.68,2.03,11.22,2.02,1.48,4.47,0.04,,,,,,,,,,,,,,
27-Mar-14,3.41,3.42,2.27,1.71,5.07,8.37,1.84,1.68,1.94,11.11,1.98,1.47,4.36,0.01,,,,,,,,,,,,,,
28-Mar-14,3.40,3.32,2.29,1.71,5.06,8.24,1.82,1.66,1.90,11.52,1.92,1.44,4.21,-0.09,,,,,,,,,,,,,,
31-Mar-14,3.39,3.30,2.30,1.68,5.08,7.99,1.82,1.65,1.88,11.65,1.92,1.43,4.20,-0.09,,,,,,,,,,,,,,
1-Apr-14,3.33,3.24,2.25,1.60,4.98,8.02,1.73,1.55,1.83,11.67,1.84,1.39,4.12,-0.09,,,,,,,,,,,,,,
2-Apr-14,3.30,3.13,2.26,1.61,5.03,7.94,1.72,1.53,1.79,11.53,1.79,1.37,4.06,-0.17,,,,,,,,,,,,,,
3-Apr-14,3.29,3.13,2.27,1.61,5.04,7.82,1.73,1.56,1.81,11.28,1.82,1.38,4.06,-0.16,,,,,,,,,,,,,,
4-Apr-14,3.27,3.16,2.26,1.61,5.06,7.54,1.74,1.56,1.85,11.05,1.85,1.40,4.06,-0.11,,,,,,,,,,,,,,
7-Apr-14,3.29,3.17,2.28,1.58,5.01,7.75,1.74,1.56,1.85,10.99,1.88,1.41,4.09,-0.11,,,,,,,,,,,,,,
8-Apr-14,3.28,3.19,2.27,1.60,5.00,7.91,1.77,1.57,1.85,10.61,1.90,1.41,4.08,-0.09,,,,,,,,,,,,,,
9-Apr-14,3.24,3.25,2.28,1.60,5.01,7.69,1.76,1.55,1.81,10.22,1.87,1.39,4.04,0.01,,,,,,,,,,,,,,
10-Apr-14,3.25,3.31,2.26,1.60,4.72,7.69,1.79,1.54,1.85,10.15,1.91,1.42,4.09,0.06,,,,,,,,,,,,,,
11-Apr-14,3.28,3.32,2.28,1.62,4.70,7.79,1.83,1.56,1.82,10.33,1.93,1.42,4.11,0.04,,,,,,,,,,,,,,
14-Apr-14,3.27,3.29,2.29,1.64,4.69,7.84,1.82,1.54,1.80,10.34,1.91,1.41,4.08,0.02,,,,,,,,,,,,,,
15-Apr-14,3.30,3.29,2.30,1.68,4.67,8.04,1.85,1.57,1.84,10.33,1.91,1.41,4.08,-0.01,,,,,,,,,,,,,,
16-Apr-14,3.18,3.27,2.18,1.58,4.33,7.96,1.76,1.48,1.75,9.92,1.80,1.34,3.94,0.09,,,,,,,,,,,,,,
21-Apr-14,3.16,3.28,2.19,1.59,4.33,7.96,1.76,1.48,1.76,9.62,1.80,1.35,3.92,0.12,,,,,,,,,,,,,,
22-Apr-14,3.18,3.27,2.20,1.61,4.31,7.80,1.78,1.49,1.77,9.88,1.81,1.34,3.93,0.09,,,,,,,,,,,,,,
23-Apr-14,3.22,3.30,2.24,1.64,4.26,7.92,1.82,1.56,1.83,9.92,1.85,1.36,3.87,0.08,,,,,,,,,,,,,,
24-Apr-14,3.24,3.29,2.24,1.65,4.26,7.89,1.82,1.55,1.82,10.19,1.85,1.35,3.88,0.05,,,,,,,,,,,,,,
25-Apr-14,3.28,3.30,2.26,1.66,3.95,8.09,1.83,1.57,1.85,10.50,1.87,1.36,3.89,0.02,,,,,,,,,,,,,,
28-Apr-14,3.23,3.29,2.23,1.64,3.94,7.95,1.81,1.53,1.83,10.18,1.84,1.37,3.87,0.06,,,,,,,,,,,,,,
29-Apr-14,3.20,3.27,2.18,1.60,3.93,7.90,1.78,1.50,1.83,9.99,1.83,1.36,3.85,0.08,,,,,,,,,,,,,,
30-Apr-14,3.22,3.32,2.17,1.57,3.61,7.86,1.77,1.49,1.86,10.18,1.87,1.37,3.89,0.10,,,,,,,,,,,,,,
1-May-14,3.23,3.32,2.15,1.59,3.61,7.78,1.80,1.52,1.88,10.08,1.91,1.39,3.89,0.10,,,,,,,,,,,,,,
2-May-14,3.22,3.28,2.13,1.59,3.44,7.87,1.80,1.53,1.87,10.03,1.89,1.36,3.90,0.06,,,,,,,,,,,,,,
5-May-14,3.22,3.19,2.13,1.60,3.44,7.81,1.79,1.52,1.83,10.17,1.87,1.36,3.87,-0.03,,,,,,,,,,,,,,
6-May-14,3.20,3.20,2.09,1.56,3.43,7.81,1.74,1.48,1.85,10.24,1.84,1.35,3.89,-0.00,,,,,,,,,,,,,,
7-May-14,3.15,3.21,2.09,1.53,3.42,7.52,1.72,1.46,1.83,9.98,1.74,1.35,3.85,0.06,,,,,,,,,,,,,,
8-May-14,3.12,3.23,2.08,1.47,3.43,7.59,1.67,1.43,1.75,9.92,1.74,1.36,3.80,0.11,,,,,,,,,,,,,,
9-May-14,3.13,3.20,2.11,1.49,3.42,7.71,1.68,1.43,1.72,10.08,1.69,1.35,3.77,0.07,,,,,,,,,,,,,,
12-May-14,3.11,3.14,2.10,1.49,3.40,7.63,1.65,1.39,1.68,10.11,1.63,1.33,3.73,0.04,,,,,,,,,,,,,,
13-May-14,3.13,3.17,2.10,1.49,3.40,7.74,1.67,1.40,1.67,10.34,1.65,1.34,3.77,0.04,,,,,,,,,,,,,,
14-May-14,3.17,3.21,2.12,1.50,3.39,7.73,1.69,1.43,1.71,10.63,1.65,1.35,3.84,0.04,,,,,,,,,,,,,,
15-May-14,3.23,3.19,2.19,1.55,3.39,7.88,1.74,1.51,1.75,10.97,1.70,1.36,3.91,-0.05,,,,,,,,,,,,,,
16-May-14,3.22,3.17,2.17,1.56,3.37,7.95,1.74,1.52,1.73,10.77,1.69,1.36,3.89,-0.05,,,,,,,,,,,,,,
19-May-14,3.20,3.16,2.16,1.53,3.54,8.01,1.70,1.49,1.70,10.74,1.64,1.37,3.87,-0.04,,,,,,,,,,,,,,
20-May-14,3.26,3.18,2.21,1.62,3.53,8.13,1.75,1.53,1.74,10.89,1.66,1.40,3.93,-0.07,,,,,,,,,,,,,,
21-May-14,3.22,3.12,2.17,1.56,3.65,8.15,1.72,1.51,1.72,10.69,1.69,1.37,3.88,-0.10,,,,,,,,,,,,,,
22-May-14,3.23,3.05,2.20,1.57,3.80,8.34,1.72,1.53,1.71,10.64,1.68,1.37,3.88,-0.18,,,,,,,,,,,,,,
23-May-14,3.23,3.03,2.20,1.58,3.79,8.32,1.73,1.53,1.74,10.52,1.71,1.38,3.90,-0.20,,,,,,,,,,,,,,
27-May-14,3.25,3.02,2.21,1.56,3.78,8.46,1.74,1.55,1.77,10.52,1.74,1.37,3.91,-0.22,,,,,,,,,,,,,,
28-May-14,3.24,3.03,2.18,1.54,3.75,8.50,1.73,1.56,1.83,10.34,1.75,1.36,3.97,-0.21,,,,,,,,,,,,,,
29-May-14,3.17,2.93,2.11,1.45,3.73,8.32,1.66,1.52,1.76,10.34,1.73,1.32,3.87,-0.24,,,,,,,,,,,,,,
30-May-14,3.17,3.24,2.14,1.47,3.72,8.33,1.65,1.50,1.72,10.31,1.67,1.29,3.82,0.08,,,,,,,,,,,,,,
2-Jun-14,3.13,3.17,2.13,1.44,3.70,8.39,1.63,1.47,1.66,10.25,1.61,1.26,3.76,0.04,,,,,,,,,,,,,,
3-Jun-14,3.11,3.12,2.11,1.44,3.69,8.33,1.63,1.44,1.61,10.28,1.55,1.25,3.70,0.01,,,,,,,,,,,,,,
4-Jun-14,3.10,3.11,2.13,1.45,3.67,8.19,1.63,1.42,1.60,10.33,1.57,1.24,3.71,0.01,,,,,,,,,,,,,,
5-Jun-14,3.06,3.11,2.11,1.42,3.67,7.96,1.62,1.41,1.61,9.91,1.55,1.24,3.70,0.05,,,,,,,,,,,,,,
6-Jun-14,2.97,3.09,2.02,1.33,3.65,7.66,1.53,1.34,1.62,9.56,1.54,1.20,3.67,0.13,,,,,,,,,,,,,,
9-Jun-14,2.96,3.07,2.00,1.33,3.63,7.69,1.51,1.32,1.60,9.60,1.53,1.16,3.66,0.11,,,,,,,,,,,,,,
10-Jun-14,2.97,3.04,2.03,1.36,3.61,7.67,1.54,1.34,1.63,9.76,1.49,1.17,3.65,0.07,,,,,,,,,,,,,,
11-Jun-14,3.03,3.12,2.12,1.46,3.60,7.54,1.59,1.41,1.66,9.94,1.52,1.17,3.67,0.09,,,,,,,,,,,,,,
12-Jun-14,3.09,3.18,2.13,1.50,3.60,7.61,1.64,1.48,1.72,10.00,1.61,1.23,3.81,0.09,,,,,,,,,,,,,,
13-Jun-14,3.04,3.15,2.07,1.46,3.57,7.37,1.61,1.48,1.73,9.70,1.67,1.21,3.79,0.11,,,,,,,,,,,,,,
16-Jun-14,3.11,3.17,2.11,1.50,3.55,8.50,1.64,1.51,1.74,9.62,1.68,1.23,3.79,0.06,,,,,,,,,,,,,,
17-Jun-14,3.11,3.17,2.09,1.49,3.54,8.73,1.63,1.49,1.70,9.59,1.68,1.24,3.78,0.06,,,,,,,,,,,,,,
18-Jun-14,3.07,3.24,2.10,1.48,3.85,7.97,1.64,1.50,1.77,9.26,1.71,1.24,3.81,0.17,,,,,,,,,,,,,,
19-Jun-14,3.06,3.24,2.11,1.49,3.85,8.17,1.63,1.49,1.75,9.01,1.69,1.25,3.82,0.18,,,,,,,,,,,,,,
20-Jun-14,2.99,3.25,2.11,1.49,3.84,7.09,1.63,1.50,1.75,8.80,1.69,1.23,3.82,0.25,,,,,,,,,,,,,,
23-Jun-14,2.97,3.25,2.10,1.47,3.84,6.69,1.62,1.47,1.76,8.90,1.70,1.23,3.83,0.28,,,,,,,,,,,,,,
24-Jun-14,3.00,3.28,2.10,1.46,3.83,6.76,1.62,1.51,1.80,9.03,1.72,1.23,3.86,0.29,,,,,,,,,,,,,,
25-Jun-14,2.98,3.30,2.06,1.43,3.77,6.67,1.57,1.47,1.76,9.14,1.72,1.23,3.87,0.32,,,,,,,,,,,,,,
26-Jun-14,2.99,3.31,2.06,1.42,3.77,6.92,1.58,1.48,1.77,9.12,1.70,1.23,3.88,0.31,,,,,,,,,,,,,,
27-Jun-14,3.00,3.30,2.08,1.43,3.77,7.08,1.59,1.50,1.77,9.10,1.69,1.22,3.87,0.30,,,,,,,,,,,,,,
30-Jun-14,3.03,3.26,2.11,1.44,3.76,7.24,1.60,1.51,1.77,9.38,1.69,1.23,3.76,0.22,,,,,,,,,,,,,,
1-Jul-14,2.98,3.21,2.09,1.41,4.06,6.97,1.58,1.47,1.72,9.28,1.65,1.21,3.70,0.22,,,,,,,,,,,,,,
2-Jul-14,2.94,3.13,2.09,1.40,4.04,6.86,1.54,1.44,1.67,9.19,1.64,1.20,3.61,0.19,,,,,,,,,,,,,,
3-Jul-14,2.93,3.09,2.08,1.41,4.03,6.73,1.54,1.36,1.66,9.18,1.64,1.21,3.59,0.17,,,,,,,,,,,,,,
7-Jul-14,2.93,3.11,2.09,1.42,4.02,6.80,1.56,1.36,1.69,9.11,1.67,1.20,3.61,0.18,,,,,,,,,,,,,,
8-Jul-14,2.95,3.13,2.10,1.44,4.02,6.68,1.60,1.44,1.74,8.98,1.72,1.21,3.60,0.19,,,,,,,,,,,,,,
9-Jul-14,2.91,3.09,2.14,1.48,4.35,5.91,1.63,1.46,1.76,8.86,1.74,1.25,3.61,0.18,,,,,,,,,,,,,,
10-Jul-14,2.94,3.10,2.16,1.49,4.37,5.93,1.65,1.47,1.77,9.07,1.74,1.25,3.63,0.16,,,,,,,,,,,,,,
11-Jul-14,2.95,3.09,2.18,1.51,4.36,5.96,1.67,1.49,1.79,9.02,1.76,1.27,3.65,0.13,,,,,,,,,,,,,,
14-Jul-14,2.97,3.06,2.16,1.51,4.35,6.31,1.67,1.48,1.79,8.97,1.75,1.26,3.63,0.10,,,,,,,,,,,,,,
15-Jul-14,2.98,3.07,2.16,1.52,4.33,6.49,1.69,1.48,1.80,8.95,1.77,1.26,3.62,0.09,,,,,,,,,,,,,,
16-Jul-14,2.99,3.08,2.17,1.52,4.30,6.44,1.71,1.48,1.81,9.00,1.78,1.26,3.62,0.09,,,,,,,,,,,,,,
17-Jul-14,3.06,3.14,2.22,1.55,4.31,6.69,1.75,1.53,1.86,9.29,1.85,1.27,3.69,0.08,,,,,,,,,,,,,,
18-Jul-14,3.00,3.15,2.14,1.47,4.29,6.46,1.67,1.47,1.80,9.26,1.76,1.28,3.68,0.15,,,,,,,,,,,,,,
21-Jul-14,3.02,3.16,2.12,1.47,4.28,6.71,1.68,1.50,1.82,9.35,1.78,1.28,3.68,0.14,,,,,,,,,,,,,,
22-Jul-14,2.99,3.17,2.11,1.42,4.28,6.67,1.67,1.47,1.79,9.28,1.75,1.26,3.66,0.17,,,,,,,,,,,,,,
23-Jul-14,2.94,3.16,2.07,1.37,4.24,6.56,1.58,1.45,1.73,9.15,1.71,1.25,3.65,0.22,,,,,,,,,,,,,,
24-Jul-14,2.89,3.13,2.05,1.38,4.23,6.30,1.58,1.44,1.71,8.88,1.68,1.23,3.60,0.23,,,,,,,,,,,,,,
25-Jul-14,2.99,3.18,2.10,1.45,4.22,6.87,1.62,1.49,1.76,9.22,1.73,1.26,3.64,0.19,,,,,,,,,,,,,,
28-Jul-14,3.01,3.15,2.12,1.45,4.21,7.07,1.63,1.48,1.74,9.41,1.70,1.24,3.62,0.14,,,,,,,,,,,,,,
29-Jul-14,3.05,3.19,2.16,1.51,4.19,6.80,1.67,1.54,1.79,9.77,1.76,1.25,3.66,0.13,,,,,,,,,,,,,,
30-Jul-14,2.91,3.09,2.08,1.42,4.15,5.60,1.61,1.49,1.71,9.72,1.67,1.22,3.56,0.18,,,,,,,,,,,,,,
31-Jul-14,3.02,3.15,2.14,1.45,4.86,6.49,1.64,1.51,1.77,9.76,1.77,1.25,3.56,0.13,,,,,,,,,,,,,,
1-Aug-14,3.15,3.21,2.26,1.59,4.93,7.01,1.71,1.59,1.84,10.09,1.83,1.29,3.62,0.07,,,,,,,,,,,,,,
4-Aug-14,3.17,3.22,2.26,1.57,4.94,7.30,1.72,1.59,1.85,10.18,1.84,1.29,3.63,0.05,,,,,,,,,,,,,,
5-Aug-14,3.17,3.22,2.26,1.57,4.94,7.30,1.72,1.59,1.85,10.18,1.84,1.29,3.63,0.05,,,,,,,,,,,,,,
6-Aug-14,3.20,3.27,2.32,1.61,4.95,6.82,1.74,1.62,1.91,10.49,1.89,1.32,3.66,0.07,,,,,,,,,,,,,,
7-Aug-14,3.24,3.33,2.35,1.66,5.01,6.96,1.78,1.68,1.98,10.38,1.94,1.35,3.73,0.09,,,,,,,,,,,,,,
8-Aug-14,3.26,3.68,2.35,1.66,5.04,6.98,1.78,1.68,1.98,10.42,1.95,1.33,3.73,0.42,,,,,,,,,,,,,,
11-Aug-14,3.25,3.68,2.33,1.63,5.03,6.94,1.76,1.67,1.96,10.40,1.93,1.34,3.72,0.43,,,,,,,,,,,,,,
12-Aug-14,3.25,3.60,2.29,1.59,5.01,7.20,1.73,1.64,1.91,10.62,1.89,1.33,3.69,0.35,,,,,,,,,,,,,,
13-Aug-14,3.25,3.43,2.28,1.58,5.04,7.44,1.72,1.60,1.91,10.59,1.90,1.34,3.71,0.19,,,,,,,,,,,,,,
14-Aug-14,3.22,3.34,2.23,1.52,4.76,7.74,1.71,1.57,1.89,10.52,1.88,1.33,3.73,0.11,,,,,,,,,,,,,,
15-Aug-14,3.25,3.39,2.25,1.53,4.81,8.01,1.72,1.61,1.89,10.40,1.92,1.35,3.78,0.14,,,,,,,,,,,,,,
18-Aug-14,3.20,3.32,2.20,1.52,4.77,7.83,1.69,1.59,1.85,10.31,1.86,1.30,3.73,0.11,,,,,,,,,,,,,,
19-Aug-14,3.17,3.30,2.18,1.48,4.75,7.64,1.65,1.54,1.82,10.44,1.82,1.29,3.71,0.13,,,,,,,,,,,,,,
20-Aug-14,3.18,3.27,2.14,1.45,4.72,7.90,1.63,1.53,1.79,10.65,1.80,1.30,3.69,0.10,,,,,,,,,,,,,,
21-Aug-14,3.21,3.30,2.13,1.46,4.74,8.13,1.64,1.51,1.81,11.01,1.79,1.27,3.71,0.09,,,,,,,,,,,,,,
22-Aug-14,3.24,3.31,2.14,1.47,4.74,8.21,1.63,1.52,1.81,11.41,1.80,1.27,3.74,0.07,,,,,,,,,,,,,,
25-Aug-14,3.23,3.31,2.13,1.46,4.75,8.20,1.62,1.51,1.78,11.44,1.79,1.26,3.75,0.09,,,,,,,,,,,,,,
26-Aug-14,3.20,3.31,2.11,1.47,4.75,8.03,1.61,1.49,1.77,11.19,1.77,1.25,3.72,0.11,,,,,,,,,,,,,,
27-Aug-14,3.16,3.23,2.08,1.45,4.32,8.06,1.63,1.48,1.73,10.98,1.70,1.24,3.73,0.07,,,,,,,,,,,,,,
28-Aug-14,3.16,3.18,2.06,1.47,4.14,8.04,1.63,1.49,1.71,11.20,1.69,1.24,3.72,0.02,,,,,,,,,,,,,,
29-Aug-14,3.15,3.16,2.08,1.46,4.12,8.08,1.61,1.48,1.71,11.23,1.69,1.24,3.74,0.01,,,,,,,,,,,,,,
2-Sep-14,3.14,3.08,2.06,1.44,4.05,7.83,1.57,1.46,1.67,11.93,1.66,1.22,3.65,-0.06,,,,,,,,,,,,,,
3-Sep-14,3.12,3.05,2.02,1.43,4.07,7.49,1.58,1.45,1.67,11.88,1.66,1.24,3.66,-0.07,,,,,,,,,,,,,,
4-Sep-14,3.11,3.07,2.04,1.43,4.05,7.50,1.58,1.45,1.65,11.85,1.66,1.20,3.61,-0.04,,,,,,,,,,,,,,
5-Sep-14,3.13,3.07,2.02,1.41,4.00,7.53,1.57,1.43,1.64,12.34,1.66,1.20,3.59,-0.06,,,,,,,,,,,,,,
8-Sep-14,3.18,3.05,2.02,1.43,4.03,7.63,1.57,1.42,1.63,13.39,1.66,1.20,3.58,-0.13,,,,,,,,,,,,,,
9-Sep-14,3.19,3.04,2.10,1.51,4.01,7.53,1.63,1.44,1.66,13.01,1.71,1.23,3.58,-0.16,,,,,,,,,,,,,,
10-Sep-14,3.20,3.00,2.09,1.51,3.97,7.57,1.66,1.47,1.66,12.96,1.70,1.22,3.57,-0.20,,,,,,,,,,,,,,
11-Sep-14,3.19,3.11,2.10,1.50,4.18,7.31,1.68,1.49,1.67,12.60,1.71,1.23,3.68,-0.07,,,,,,,,,,,,,,
12-Sep-14,3.18,3.12,2.14,1.51,4.28,7.06,1.68,1.50,1.68,12.42,1.72,1.23,3.66,-0.06,,,,,,,,,,,,,,
15-Sep-14,3.23,3.15,2.19,1.55,4.33,7.11,1.73,1.56,1.77,12.45,1.77,1.26,3.69,-0.08,,,,,,,,,,,,,,
16-Sep-14,3.24,3.15,2.18,1.56,4.31,6.90,1.72,1.56,1.79,12.81,1.75,1.28,3.69,-0.09,,,,,,,,,,,,,,
17-Sep-14,3.25,3.24,2.10,1.50,4.32,6.98,1.67,1.53,1.74,13.71,1.72,1.27,3.70,-0.01,,,,,,,,,,,,,,
18-Sep-14,3.26,3.25,2.10,1.51,4.35,7.00,1.66,1.46,1.72,14.27,1.71,1.25,3.66,-0.01,,,,,,,,,,,,,,
19-Sep-14,3.25,3.28,2.11,1.50,4.39,6.99,1.68,1.45,1.75,13.73,1.74,1.26,3.68,0.04,,,,,,,,,,,,,,
22-Sep-14,3.27,3.30,2.18,1.53,4.26,7.02,1.70,1.48,1.77,13.63,1.77,1.28,3.70,0.04,,,,,,,,,,,,,,
23-Sep-14,3.28,3.30,2.20,1.54,4.28,7.00,1.73,1.49,1.78,13.62,1.78,1.28,3.75,0.02,,,,,,,,,,,,,,
24-Sep-14,3.23,3.26,2.20,1.51,4.24,6.85,1.70,1.47,1.75,13.10,1.76,1.27,3.72,0.03,,,,,,,,,,,,,,
25-Sep-14,3.27,3.27,2.28,1.59,4.49,6.86,1.77,1.54,1.82,12.78,1.83,1.33,3.76,-0.00,,,,,,,,,,,,,,
26-Sep-14,3.27,3.28,2.31,1.61,4.46,6.84,1.77,1.55,1.81,12.76,1.84,1.31,3.73,0.01,,,,,,,,,,,,,,
29-Sep-14,3.39,3.41,2.44,1.70,4.70,6.93,1.87,1.63,1.87,13.18,1.94,1.37,3.83,0.02,,,,,,,,,,,,,,
30-Sep-14,3.42,3.51,2.41,1.69,4.84,7.00,1.86,1.62,1.87,13.87,1.96,1.37,3.83,0.09,,,,,,,,,,,,,,
1-Oct-14,3.52,3.60,2.48,1.76,5.00,7.53,1.89,1.66,1.93,14.23,2.01,1.45,3.90,0.07,,,,,,,,,,,,,,
2-Oct-14,3.47,3.56,2.43,1.69,4.91,7.35,1.85,1.66,1.90,14.07,2.02,1.42,3.90,0.09,,,,,,,,,,,,,,
3-Oct-14,3.49,3.56,2.42,1.68,4.89,7.38,1.83,1.64,1.88,14.58,2.00,1.44,3.91,0.07,,,,,,,,,,,,,,
6-Oct-14,3.52,3.61,2.39,1.70,5.00,7.50,1.85,1.65,1.90,14.87,2.01,1.45,3.92,0.09,,,,,,,,,,,,,,
7-Oct-14,3.58,3.63,2.43,1.76,5.04,7.68,1.92,1.70,2.02,14.85,2.08,1.49,3.94,0.04,,,,,,,,,,,,,,
8-Oct-14,3.56,3.67,2.42,1.76,4.96,7.51,1.91,1.70,2.00,14.54,2.05,1.49,4.00,0.12,,,,,,,,,,,,,,
9-Oct-14,3.55,3.61,2.37,1.73,4.96,7.54,1.87,1.67,1.97,14.96,1.99,1.50,3.97,0.07,,,,,,,,,,,,,,
10-Oct-14,3.61,3.63,2.42,1.76,5.05,7.71,1.90,1.72,2.00,15.42,2.03,1.51,3.99,0.03,,,,,,,,,,,,,,
14-Oct-14,3.73,3.75,2.50,1.85,5.15,7.98,1.98,1.80,2.07,16.25,2.09,1.56,4.08,0.02,,,,,,,,,,,,,,
15-Oct-14,3.85,3.72,2.52,1.84,5.95,8.44,2.02,1.82,2.03,18.14,2.06,1.64,4.18,-0.13,,,,,,,,,,,,,,
16-Oct-14,3.81,3.71,2.51,1.79,6.05,8.33,1.95,1.79,2.02,18.07,2.04,1.59,4.12,-0.10,,,,,,,,,,,,,,
17-Oct-14,3.69,3.61,2.44,1.73,5.47,7.99,1.87,1.70,1.94,17.24,1.98,1.55,4.03,-0.08,,,,,,,,,,,,,,
20-Oct-14,3.69,3.60,2.46,1.75,5.42,7.92,1.88,1.72,1.96,17.25,2.00,1.54,4.04,-0.09,,,,,,,,,,,,,,
21-Oct-14,3.70,3.55,2.48,1.76,5.43,7.79,1.86,1.71,1.96,17.81,1.99,1.53,4.05,-0.16,,,,,,,,,,,,,,
22-Oct-14,3.67,3.51,2.49,1.73,5.37,7.62,1.88,1.69,1.93,17.65,1.97,1.50,4.04,-0.16,,,,,,,,,,,,,,
23-Oct-14,3.63,3.49,2.48,1.68,5.29,7.47,1.87,1.67,1.89,17.24,1.92,1.50,4.00,-0.13,,,,,,,,,,,,,,
24-Oct-14,3.65,3.41,2.48,1.73,5.29,7.45,1.91,1.70,1.94,17.43,1.95,1.48,4.01,-0.24,,,,,,,,,,,,,,
27-Oct-14,3.65,3.45,2.51,1.76,5.24,7.36,1.94,1.71,1.95,17.27,1.97,1.46,3.99,-0.20,,,,,,,,,,,,,,
28-Oct-14,3.56,3.33,2.42,1.71,5.14,7.22,1.89,1.69,1.90,16.14,1.92,1.46,3.90,-0.23,,,,,,,,,,,,,,
29-Oct-14,3.50,3.30,2.40,1.68,4.97,7.12,1.90,1.67,1.89,15.33,1.92,1.46,3.86,-0.20,,,,,,,,,,,,,,
30-Oct-14,3.50,3.28,2.36,1.73,4.98,7.13,1.91,1.68,1.92,15.10,1.94,1.48,3.87,-0.22,,,,,,,,,,,,,,
31-Oct-14,3.46,3.27,2.36,1.72,4.95,7.03,1.88,1.69,1.85,15.07,1.93,1.46,3.81,-0.19,,,,,,,,,,,,,,
3-Nov-14,3.44,3.19,2.40,1.72,4.90,6.82,1.86,1.67,1.84,15.17,1.92,1.47,3.77,-0.26,,,,,,,,,,,,,,
4-Nov-14,3.52,3.15,2.46,1.74,5.32,6.86,1.92,1.70,1.87,16.12,1.96,1.49,3.81,-0.37,,,,,,,,,,,,,,
5-Nov-14,3.52,3.22,2.44,1.73,5.38,6.74,1.91,1.67,1.86,16.49,1.94,1.50,3.78,-0.31,,,,,,,,,,,,,,
6-Nov-14,3.54,3.25,2.45,1.69,5.59,6.72,1.90,1.65,1.85,17.07,1.93,1.49,3.75,-0.29,,,,,,,,,,,,,,
7-Nov-14,3.54,3.25,2.45,1.69,5.59,6.72,1.90,1.65,1.85,17.07,1.93,1.49,3.75,-0.29,,,,,,,,,,,,,,
10-Nov-14,3.59,3.27,2.50,1.70,5.57,6.64,1.89,1.65,1.85,18.30,1.94,1.50,3.78,-0.31,,,,,,,,,,,,,,
12-Nov-14,3.59,3.27,2.49,1.69,5.56,6.58,1.88,1.60,1.84,19.03,1.92,1.50,3.73,-0.32,,,,,,,,,,,,,,
13-Nov-14,3.62,3.29,2.51,1.68,5.72,6.60,1.87,1.62,1.83,19.86,1.93,1.51,3.75,-0.34,,,,,,,,,,,,,,
14-Nov-14,3.65,3.31,2.65,1.72,5.70,6.64,1.92,1.64,1.86,19.26,1.96,1.53,3.79,-0.34,,,,,,,,,,,,,,
17-Nov-14,3.67,3.32,2.68,1.73,5.69,6.67,1.92,1.64,1.87,19.83,1.97,1.51,3.77,-0.35,,,,,,,,,,,,,,
18-Nov-14,3.69,3.37,2.67,1.75,5.70,6.71,1.96,1.66,1.89,19.69,1.98,1.51,3.83,-0.32,,,,,,,,,,,,,,
19-Nov-14,3.63,3.36,2.60,1.73,5.63,6.78,1.93,1.63,1.86,18.63,1.95,1.50,3.79,-0.27,,,,,,,,,,,,,,
20-Nov-14,3.65,3.35,2.57,1.76,5.65,6.83,1.98,1.64,1.86,18.87,1.96,1.50,3.78,-0.30,,,,,,,,,,,,,,
21-Nov-14,3.60,3.34,2.44,1.73,5.28,6.81,1.95,1.64,1.86,18.28,1.96,1.48,3.81,-0.26,,,,,,,,,,,,,,
24-Nov-14,3.60,3.34,2.46,1.73,5.25,6.80,1.93,1.66,1.86,18.37,1.96,1.49,3.79,-0.26,,,,,,,,,,,,,,
25-Nov-14,3.64,3.39,2.50,1.78,5.29,6.80,1.98,1.65,1.89,18.35,2.01,1.51,3.84,-0.24,,,,,,,,,,,,,,
26-Nov-14,3.61,3.41,2.43,1.75,5.50,6.87,1.95,1.67,1.88,18.37,1.98,1.57,3.84,-0.20,,,,,,,,,,,,,,
1-Dec-14,3.72,3.43,2.50,1.81,6.07,6.98,1.99,1.69,1.89,20.61,1.99,1.60,3.85,-0.30,,,,,,,,,,,,,,
2-Dec-14,3.68,3.36,2.44,1.75,6.03,6.88,1.94,1.62,1.83,21.11,1.92,1.59,3.79,-0.32,,,,,,,,,,,,,,
